source_file,question_id,inputs_duration_sum_sec,question_time_span_sec,choices_time_span_median_sec,effective_duration_sec,duration_source
fine_grained_action_localization.json,fine_grained_action_localization_1435,451.299,,0.9089999999999918,451.299,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1436,226.471,,1.3789999999999054,226.471,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1437,145.63900000000012,,0.4110000000000582,145.63900000000012,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1438,154.6389999999999,,0.9089999999999918,154.6389999999999,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1439,662.2400000000001,,1.0389999999999873,662.2400000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1440,39.781000000000006,,0.5809999999999995,39.781000000000006,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1441,283.161,,0.5909999999999513,283.161,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1442,293.02000000000004,,0.8910000000000196,293.02000000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1443,196.629,,1.1200000000000045,196.629,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1444,557.189,,1.0499999999999545,557.189,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1445,555.6310000000001,,8.009999999999991,555.6310000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1446,234.14100000000008,,0.6489999999998872,234.14100000000008,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1447,389.77,,0.8600000000000136,389.77,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1448,356.609,,0.6009999999999991,356.609,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1449,309.65100000000007,,1.1899999999999977,309.65100000000007,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1450,341.98,,1.8299999999999272,341.98,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1451,301.47,,1.5710000000000264,301.47,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1452,619.929,,1.7710000000000008,619.929,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1453,702.809,,2.0,702.809,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1454,256.73,,1.0199999999999818,256.73,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1455,279.18899999999996,,0.5389999999999873,279.18899999999996,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1456,228.78499999999997,,2.171000000000049,228.78499999999997,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1457,239.19100000000003,,1.6499999999999773,239.19100000000003,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1458,246.36,,0.978999999999985,246.36,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1459,443.3209999999999,,0.8710000000000946,443.3209999999999,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1460,524.65,,2.158999999999992,524.65,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1461,107.74000000000001,,0.5989999999999327,107.74000000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1462,267.20899999999995,,0.978999999999985,267.20899999999995,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1463,249.51999999999998,,1.259999999999991,249.51999999999998,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1464,445.93100000000004,,3.88900000000001,445.93100000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1465,193.629,,0.6380000000000052,193.629,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1466,590.0210000000002,,3.5499999999999545,590.0210000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1467,330.4000000000001,,1.1199999999998909,330.4000000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1468,239.19100000000003,,0.9900000000000091,239.19100000000003,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1469,531.4600000000003,,1.2300000000000182,531.4600000000003,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1470,170.58100000000002,,1.2300000000000182,170.58100000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1471,480.95000000000005,,2.019999999999982,480.95000000000005,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1472,407.8710000000001,,1.3300000000000125,407.8710000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1473,656.29,,0.9499999999999886,656.29,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1474,590.0210000000002,,1.5199999999999818,590.0210000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1475,250.58999999999992,,1.8889999999998963,250.58999999999992,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1476,175.87,,1.9800000000000182,175.87,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1477,279.299,,1.009999999999991,279.299,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1478,145.63900000000012,,0.68100000000004,145.63900000000012,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1479,128.44,,0.6780000000000257,128.44,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1480,287.58,,0.9610000000000127,287.58,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1481,432.97,,1.0199999999999818,432.97,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1482,320.499,,0.41900000000001114,320.499,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1483,439.41999999999996,,2.4610000000000127,439.41999999999996,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1484,281.779,,1.36099999999999,281.779,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1485,240.6500000000001,,3.0599999999999454,240.6500000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1486,279.3600000000001,,2.90099999999984,279.3600000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1487,301.48,,0.8789999999999996,301.48,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1488,281.19000000000005,,1.0199999999999818,281.19000000000005,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1489,330.481,,0.33099999999998886,330.481,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1490,529.2600000000001,,6.17899999999986,529.2600000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1491,517.6189999999999,,1.1989999999998417,517.6189999999999,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1492,224.82,,2.3210000000000264,224.82,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1493,397.31100000000004,,0.7300000000000182,397.31100000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1494,297.27,,0.5009999999999764,297.27,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1495,407.24100000000004,,3.1899999999999977,407.24100000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1496,198.10000000000002,,2.4689999999999372,198.10000000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1497,355.95899999999995,,1.6299999999999955,355.95899999999995,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1498,119.07100000000003,,0.34899999999998954,119.07100000000003,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1499,309.65100000000007,,0.5190000000000055,309.65100000000007,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1500,131.488,,0.8559999999999945,131.488,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1501,473.67999999999995,,0.5610000000000355,473.67999999999995,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1502,147.11,,0.8300000000000125,147.11,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1503,67.19000000000003,,0.9690000000000083,67.19000000000003,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1504,490.24,,2.509999999999991,490.24,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1505,247.10000000000002,,0.5789999999999509,247.10000000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1506,309.65100000000007,,0.5500000000000114,309.65100000000007,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1507,247.10000000000002,,0.86099999999999,247.10000000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1508,249.18,,0.45999999999997954,249.18,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1509,387.05999999999995,,2.07100000000014,387.05999999999995,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1510,151.519,,0.4490000000000123,151.519,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1511,279.299,,1.1510000000000673,279.299,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1512,397.66,,1.1510000000000105,397.66,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1513,196.51,,0.7110000000000127,196.51,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1514,372.45000000000005,,2.1000000000000227,372.45000000000005,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1515,553.2189999999999,,1.4300000000000068,553.2189999999999,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1516,205.293,,0.6899999999999977,205.293,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1517,417.60900000000004,,0.44000000000002615,417.60900000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1518,181.80100000000004,,0.6399999999999864,181.80100000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1519,287.58,,1.4590000000000032,287.58,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1520,216.33100000000002,,1.75,216.33100000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1521,445.93100000000004,,2.42999999999995,445.93100000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1522,454.3889999999999,,1.1989999999998417,454.3889999999999,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1523,196.36899999999991,,2.831000000000131,196.36899999999991,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1524,524.65,,1.0789999999999509,524.65,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1525,315.729,,1.259999999999991,315.729,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1526,233.81899999999996,,1.3489999999999327,233.81899999999996,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1527,485.539,,2.188999999999851,485.539,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1528,229.789,,1.2300000000000182,229.789,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1529,259.509,,0.9189999999999827,259.509,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1530,568.61,,3.798999999999978,568.61,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1531,201.86,,0.7100000000000364,201.86,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1532,443.3209999999999,,2.6910000000002583,443.3209999999999,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1533,386.27,,0.6499999999999773,386.27,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1534,554.3199999999999,,3.480000000000018,554.3199999999999,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1535,131.488,,0.7740000000000009,131.488,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1536,326.52,,2.3210000000000264,326.52,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1537,529.2600000000001,,2.509999999999991,529.2600000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1538,228.78499999999997,,0.6689999999999827,228.78499999999997,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1539,299.991,,0.6490000000000009,299.991,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1540,454.3889999999999,,1.0399999999999636,454.3889999999999,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1541,597.73,,3.5299999999999727,597.73,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1542,364.71000000000004,,2.1800000000000637,364.71000000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1543,433.67,,1.1710000000000491,433.67,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1544,273.68100000000004,,0.4700000000000273,273.68100000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1545,283.161,,0.9209999999999923,283.161,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1546,901.99,,5.17899999999986,901.99,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1547,201.86,,0.6510000000000673,201.86,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1548,152.98,,3.409000000000006,152.98,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1549,342.81100000000015,,1.2999999999999545,342.81100000000015,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1550,309.56,,1.399000000000001,309.56,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1551,368.449,,1.3199999999999932,368.449,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1552,458.1100000000001,,2.630000000000109,458.1100000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1553,584.7810000000001,,1.9600000000000364,584.7810000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1554,470.98900000000003,,2.078999999999951,470.98900000000003,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1555,331.90100000000007,,1.43100000000004,331.90100000000007,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1556,112.84000000000003,,0.75,112.84000000000003,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1557,251.21000000000004,,1.1200000000000045,251.21000000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1558,506.01,,0.8309999999999889,506.01,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1559,568.61,,5.848999999999933,568.61,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1560,148.949,,0.8489999999999895,148.949,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1561,343.65,,3.9500000000000455,343.65,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1562,590.0210000000002,,2.230000000000018,590.0210000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1563,524.65,,2.7309999999999945,524.65,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1564,337.71899999999994,,0.6299999999999955,337.71899999999994,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1565,437.96000000000004,,0.7300000000000182,437.96000000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1566,113.52999999999997,,1.0,113.52999999999997,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1567,446.58,,1.0409999999999968,446.58,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1568,237.29899999999998,,0.8500000000000014,237.29899999999998,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1569,141.74,,0.8909999999999911,141.74,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1570,435.75,,1.0389999999999873,435.75,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1571,432.97,,0.9489999999999554,432.97,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1572,391.22,,0.9410000000000309,391.22,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1573,285.41,,1.3710000000000022,285.41,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1574,285.749,,4.300000000000011,285.749,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1575,377.67100000000005,,1.0090000000000146,377.67100000000005,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1576,221.54999999999995,,0.5910000000001219,221.54999999999995,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1577,398.94000000000005,,0.7809999999999491,398.94000000000005,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1578,387.5,,0.5500000000000114,387.5,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1579,176.16000000000008,,0.7100000000000364,176.16000000000008,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1580,119.07100000000003,,0.35899999999998045,119.07100000000003,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1581,231.339,,0.7109999999999843,231.339,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1582,445.1210000000001,,3.0699999999999363,445.1210000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1583,348.22,,1.3010000000000446,348.22,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1584,396.5799999999999,,3.9500000000000455,396.5799999999999,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1585,666.5600000000002,,2.7609999999999673,666.5600000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1586,226.471,,1.5289999999999964,226.471,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1587,291.829,,1.2900000000000205,291.829,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1588,637.0999999999999,,2.740000000000009,637.0999999999999,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1589,342.40100000000007,,1.2690000000000055,342.40100000000007,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1590,568.61,,5.848999999999933,568.61,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1591,301.48,,1.1110000000000184,301.48,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1592,624.2710000000001,,1.1889999999999645,624.2710000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1593,300.6489999999999,,0.8510000000001128,300.6489999999999,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1594,281.779,,1.0489999999999782,281.779,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1595,315.791,,0.9700000000000273,315.791,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1596,258.49,,2.6100000000000136,258.49,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1597,226.3800000000001,,0.7300000000000182,226.3800000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1598,251.54899999999998,,2.420000000000016,251.54899999999998,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1599,141.74,,1.1899999999999977,141.74,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1600,228.69999999999982,,2.3299999999999272,228.69999999999982,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1601,212.06100000000004,,1.1789999999999736,212.06100000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1602,492.11900000000014,,0.8409999999998945,492.11900000000014,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1603,193.629,,0.6349999999999909,193.629,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1604,463.991,,0.9499999999999886,463.991,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1605,285.749,,0.5589999999999691,285.749,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1606,258.655,,0.9010000000000673,258.655,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1607,596.32,,1.0499999999999545,596.32,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1608,239.43899999999996,,0.30299999999999727,239.43899999999996,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1609,386.35100000000006,,0.5389999999999873,386.35100000000006,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1610,193.629,,0.5510000000000019,193.629,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1611,374.099,,1.9610000000000127,374.099,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1612,568.61,,2.9189999999999827,568.61,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1613,193.629,,0.5900000000000034,193.629,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1614,624.2710000000001,,0.6889999999999645,624.2710000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1615,285.41,,0.8509999999999991,285.41,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1616,349.24,,1.75,349.24,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1617,463.991,,0.9499999999999886,463.991,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1618,258.655,,0.6789999999999736,258.655,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1619,290.13099999999986,,0.9710000000000036,290.13099999999986,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1620,287.58,,0.6580000000000155,287.58,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1621,389.77,,8.169999999999959,389.77,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1622,477.8,,1.25,477.8,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1623,55.36100000000002,,0.9159999999999968,55.36100000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1624,391.22,,1.4610000000000127,391.22,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1625,143.09000000000003,,1.0399999999999636,143.09000000000003,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1626,189.75,,0.6599999999999682,189.75,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1627,390.951,,1.2989999999999782,390.951,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1628,246.91,,1.0190000000000055,246.91,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1629,469.1389999999999,,1.1410000000000764,469.1389999999999,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1630,219.281,,3.3899999999999864,219.281,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1631,402.06,,1.478999999999985,402.06,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1632,113.54100000000005,,0.5099999999999909,113.54100000000005,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1633,330.8710000000001,,0.75,330.8710000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1634,330.4000000000001,,1.7210000000000036,330.4000000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1635,290.94,,1.2200000000000273,290.94,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1636,151.299,,0.7199999999999989,151.299,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1637,439.41999999999996,,1.8700000000000045,439.41999999999996,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1638,374.099,,1.228999999999985,374.099,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1639,115.549,,0.6800000000000068,115.549,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1640,301.48,,1.2989999999999782,301.48,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1641,407.24100000000004,,1.0300000000000011,407.24100000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1642,154.71900000000005,,0.68100000000004,154.71900000000005,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1643,584.7810000000001,,0.3990000000000009,584.7810000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1644,190.32899999999995,,3.088999999999942,190.32899999999995,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1645,318.02,,1.2300000000000182,318.02,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1646,209.679,,1.6989999999999839,209.679,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1647,531.4600000000003,,1.7100000000000364,531.4600000000003,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1648,399.259,,1.7300000000000004,399.259,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1649,232.81899999999996,,1.4600000000000364,232.81899999999996,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1650,473.98,,0.5,473.98,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1651,170.58100000000002,,1.1589999999999918,170.58100000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1652,240.6500000000001,,1.0610000000001492,240.6500000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1653,318.02,,0.7909999999999968,318.02,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1654,442.33000000000004,,1.240000000000009,442.33000000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1655,214.91899999999998,,2.4610000000000127,214.91899999999998,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1656,213.3710000000001,,0.8299999999999272,213.3710000000001,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1657,207.371,,2.3799999999999955,207.371,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1658,373.68,,0.8509999999999991,373.68,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1659,438.29100000000017,,2.191000000000713,438.29100000000017,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1660,190.32899999999995,,1.1410000000000764,190.32899999999995,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1661,355.95899999999995,,1.2989999999999782,355.95899999999995,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1662,343.65,,2.839999999999918,343.65,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1663,394.389,,1.9010000000000105,394.389,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1664,439.589,,0.6400000000000006,439.589,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1665,439.589,,1.761000000000024,439.589,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1666,279.299,,1.379000000000019,279.299,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1667,298.01,,0.8400000000000318,298.01,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1668,285.41,,0.8000000000000114,285.41,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1669,115.549,,0.39000000000000057,115.549,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1670,287.58,,1.5090000000000003,287.58,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1671,190.98000000000002,,1.4289999999999736,190.98000000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1672,459.21000000000004,,2.0,459.21000000000004,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1673,190.98000000000002,,0.6889999999999645,190.98000000000002,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1674,472.48,,0.7699999999999818,472.48,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1675,131.488,,0.9050000000000011,131.488,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1676,159.17899999999997,,1.3600000000000136,159.17899999999997,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1677,426.85,,0.8299999999999983,426.85,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1678,267.70000000000005,,1.8489999999999327,267.70000000000005,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1679,530.47,,0.8700000000000045,530.47,inputs_start_end
fine_grained_action_localization.json,fine_grained_action_localization_1680,376.35900000000004,,2.6510000000000105,376.35900000000004,inputs_start_end
